domain_id,domain_name,기업명,스킬
10007,IT정보통신업,위쉬정보기술㈜,Vue.js
10007,IT정보통신업,㈜키스템프,MSSQL
10007,IT정보통신업,㈜키스템프,NoSQL
10007,IT정보통신업,㈜키스템프,Oracle
10007,IT정보통신업,㈜키스템프,PostgreSQL
10007,IT정보통신업,포스트텔링크㈜,Google Analytics
10007,IT정보통신업,포스트텔링크㈜,Google Optimize
10007,IT정보통신업,㈜블론드,Google Analytics
10007,IT정보통신업,위쉬정보기술㈜,MongoDB
10007,IT정보통신업,위쉬정보기술㈜,TypeScript
10007,IT정보통신업,위쉬정보기술㈜,NestJS
10007,IT정보통신업,위쉬정보기술㈜,Next.js
10007,IT정보통신업,㈜첫눈소프트,Vue.js
10007,IT정보통신업,위쉬정보기술㈜,Python
10007,IT정보통신업,㈜첫눈소프트,Oracle
10007,IT정보통신업,㈜닥터소프트,AWS
10007,IT정보통신업,㈜닥터소프트,Docker
10007,IT정보통신업,㈜닥터소프트,Git
10007,IT정보통신업,㈜닥터소프트,Java
10007,IT정보통신업,㈜닥터소프트,JPA
10007,IT정보통신업,㈜닥터소프트,MariaDB
10007,IT정보통신업,㈜닥터소프트,MSA
10007,IT정보통신업,㈜닥터소프트,MySQL
10007,IT정보통신업,㈜피앤피시큐어,AWS
10007,IT정보통신업,㈜피앤피시큐어,C
10007,IT정보통신업,㈜피앤피시큐어,C/C++
10007,IT정보통신업,㈜피앤피시큐어,Git
10007,IT정보통신업,㈜피앤피시큐어,Java
10007,IT정보통신업,㈜피앤피시큐어,SQL
10007,IT정보통신업,㈜피앤피시큐어,Unix
10007,IT정보통신업,㈜피앤피시큐어,Linux
10007,IT정보통신업,㈜피앤피시큐어,MSSQL
10007,IT정보통신업,㈜피앤피시큐어,MySQL
10007,IT정보통신업,㈜피앤피시큐어,DBMS
10007,IT정보통신업,메가소프트㈜,Java
10007,IT정보통신업,메가소프트㈜,JavaScript
10007,IT정보통신업,메가소프트㈜,JSP
10007,IT정보통신업,메가소프트㈜,SQL
10007,IT정보통신업,㈜나누리아이티,Oracle
10007,IT정보통신업,니트소프트,Oracle
10007,IT정보통신업,엠엠피아이㈜,MSSQL
10007,IT정보통신업,㈜유니베이아이엔씨,Android
10007,IT정보통신업,㈜유니베이아이엔씨,iOS
10007,IT정보통신업,㈜유니베이아이엔씨,Kotlin
10007,IT정보통신업,㈜유니베이아이엔씨,Swift
10007,IT정보통신업,엔트러스이엔아이㈜,Git
10007,IT정보통신업,엔트러스이엔아이㈜,Java
10007,IT정보통신업,엔트러스이엔아이㈜,JSP
10007,IT정보통신업,엔트러스이엔아이㈜,Spring
10007,IT정보통신업,엔트러스이엔아이㈜,Spring Boot
10007,IT정보통신업,에스큐아이소프트㈜,React
10007,IT정보통신업,에스큐아이소프트㈜,Vue.js
10007,IT정보통신업,㈜원라인에듀,PHP
